Time[s], SS
0.033923208333333, 0
0.034114166666667, 1
0.034230208333333, 0
0.034230250000000, 1
0.034230500000000, 0
0.034230541666667, 1
0.034231125000000, 0
0.034231708333333, 1
0.034231791666667, 0
0.034319416666667, 1
0.034539125000000, 0
0.034539291666667, 1
0.034539666666667, 0
0.035551666666667, 1
0.035771000000000, 0
0.035771125000000, 1
0.035771208333333, 0
0.036475750000000, 1
0.036592625000000, 0
0.036681083333333, 1
0.037208208333333, 0
0.037208458333333, 1
0.037208625000000, 0
0.037297166666667, 1
0.037413833333333, 0
0.037414083333333, 1
0.037414125000000, 0
0.038426625000000, 1
0.038543666666667, 0
0.038543916666667, 1
0.038544041666667, 0
0.038632000000000, 1
0.039467791666667, 0
0.039467916666667, 1
0.039468000000000, 0
0.039468250000000, 1
0.039468333333333, 0
0.039556125000000, 1
0.039671875000000, 0
0.039671916666667, 1
0.039672916666667, 0
0.039673083333333, 1
0.039673166666667, 0
0.039761500000000, 1
0.039878500000000, 0
0.040069500000000, 1
0.040186666666667, 0
0.040187625000000, 1
0.040187666666667, 0
0.040188250000000, 1
0.040188291666667, 0
0.040274833333333, 1
0.040494333333333, 0
0.041507000000000, 1
0.041726666666667, 0
0.042431041666667, 1
0.042548041666667, 0
0.042636375000000, 1
0.043163958333333, 0
0.043252500000000, 1
0.043369958333333, 0
0.043370208333333, 1
0.043370291666667, 0
0.044381958333333, 1
0.044499083333333, 0
0.044587375000000, 1
0.045422916666667, 0
0.045511416666667, 1
0.045628291666667, 0
0.045716750000000, 1
0.045833791666667, 0
0.046024791666667, 1
0.046142291666667, 0
0.046230166666667, 1
0.046449916666667, 0
0.047462291666667, 1
0.047682041666667, 0
0.047682208333333, 1
0.047682250000000, 0
0.047682291666667, 1
0.047682333333333, 0
0.047682500000000, 1
0.047682541666667, 0
0.048386416666667, 1
0.048503916666667, 0
0.048591750000000, 1
0.049119125000000, 0
0.049207833333333, 1
0.049324458333333, 0
0.049324541666667, 1
0.049325000000000, 0
0.050337291666667, 1
0.050453916666667, 0
0.050454125000000, 1
0.050454333333333, 0
0.050542666666667, 1
0.051378250000000, 0
0.051378291666667, 1
0.051378333333333, 0
0.051378416666667, 1
0.051378458333333, 0
0.051466750000000, 1
0.051583750000000, 0
0.051585041666667, 1
0.051585083333333, 0
0.051672125000000, 1
0.051788958333333, 0
0.051789291666667, 1
0.051789333333333, 0
0.051789541666667, 1
0.051789583333333, 0
0.051980166666667, 1
0.052096958333333, 0
0.052098250000000, 1
0.052098291666667, 0
0.052185541666667, 1
0.052404416666667, 0
0.052404458333333, 1
0.052404833333333, 0
0.053520291666667, 1
0.053739791666667, 0
0.053740250000000, 1
0.053740375000000, 0
0.054444375000000, 1
0.054560666666667, 0
0.054560791666667, 1
0.054561291666667, 0
0.054649750000000, 1
0.055177458333333, 0
0.055265833333333, 1
0.055382750000000, 0
0.056395291666667, 1
0.056512125000000, 0
0.056512875000000, 1
0.056512958333333, 0
0.056513375000000, 1
0.056513458333333, 0
0.056600666666667, 1
0.057436333333333, 0
0.057524750000000, 1
0.057641541666667, 0
0.057641625000000, 1
0.057641875000000, 0
0.057730125000000, 1
0.057846750000000, 0
0.058038125000000, 1
0.058155458333333, 0
0.058155916666667, 1
0.058156000000000, 0
0.058156250000000, 1
0.058156291666667, 0
0.058243500000000, 1
0.058462958333333, 0
0.058464458333333, 1
0.058464500000000, 0
0.059475666666667, 1
0.059695375000000, 0
0.060399708333333, 1
0.060516583333333, 0
0.060516833333333, 1
0.060516875000000, 0
0.060605125000000, 1
0.061132666666667, 0
0.061132833333333, 1
0.061132958333333, 0
0.061221166666667, 1
0.061338125000000, 0
0.062350625000000, 1
0.062467625000000, 0
0.062556000000000, 1
0.063391458333333, 0
0.063391500000000, 1
0.063391541666667, 0
0.063480083333333, 1
0.063596458333333, 0
0.063596500000000, 1
0.063597250000000, 0
0.063685458333333, 1
0.063801875000000, 0
0.063801916666667, 1
0.063802625000000, 0
0.063804166666667, 1
0.063804208333333, 0
0.063993458333333, 1
0.064110375000000, 0
0.064110625000000, 1
0.064110666666667, 0
0.064198833333333, 1
0.064418041666667, 0
0.064418250000000, 1
0.064418500000000, 0
0.064418625000000, 1
0.064418708333333, 0
0.064418875000000, 1
0.064418958333333, 0
0.065430958333333, 1
0.065650958333333, 0
0.066355041666667, 1
0.066471708333333, 0
0.066471833333333, 1
0.066472166666667, 0
0.066560416666667, 1
0.067087833333333, 0
0.067089041666667, 1
0.067089125000000, 0
0.067176375000000, 1
0.067293333333333, 0
0.067293583333333, 1
0.067293708333333, 0
0.067294000000000, 1
0.067294041666667, 0
0.068305958333333, 1
0.068422250000000, 0
0.068422291666667, 1
0.068422583333333, 0
0.068422875000000, 1
0.068423041666667, 0
0.068511291666667, 1
0.069347166666667, 0
0.069435416666667, 1
0.069552541666667, 0
0.069640791666667, 1
0.069757625000000, 0
0.069757916666667, 1
0.069757958333333, 0
0.069948791666667, 1
0.070065541666667, 0
0.070065708333333, 1
0.070065875000000, 0
0.070154125000000, 1
0.070373833333333, 0
0.070373916666667, 1
0.070374291666667, 0
0.071386291666667, 1
0.071605791666667, 0
0.071606708333333, 1
0.071606750000000, 0
0.072310416666667, 1
0.072427208333333, 0
0.072427416666667, 1
0.072427625000000, 0
0.072428333333333, 1
0.072428375000000, 0
0.072515750000000, 1
0.073043541666667, 0
0.073044958333333, 1
0.073045000000000, 0
0.073131833333333, 1
0.073248083333333, 0
0.073248208333333, 1
0.073248541666667, 0
0.073248958333333, 1
0.073249000000000, 0
0.074261291666667, 1
0.074378250000000, 0
0.074466625000000, 1
0.075302583333333, 0
0.075303375000000, 1
0.075303416666667, 0
0.075390666666667, 1
0.075507916666667, 0
0.075596125000000, 1
0.075713291666667, 0
0.075713333333333, 1
0.075713625000000, 0
0.075904125000000, 1
0.076020875000000, 0
0.076021041666667, 1
0.076021250000000, 0
0.076109500000000, 1
0.076329208333333, 0
0.076329333333333, 1
0.076329416666667, 0
0.076329583333333, 1
0.076329666666667, 0
0.077341625000000, 1
0.077560041666667, 0
0.077560083333333, 1
0.077561125000000, 0
0.077561416666667, 1
0.077561541666667, 0
0.078265750000000, 1
0.078382750000000, 0
0.078382833333333, 1
0.078383041666667, 0
0.078471041666667, 1
0.078998916666667, 0
0.078999041666667, 1
0.078999166666667, 0
0.078999333333333, 1
0.078999416666667, 0
0.079087166666667, 1
0.079204375000000, 0
0.079206666666667, 1
0.079206708333333, 0
0.080216625000000, 1
0.080332833333333, 0
0.080332875000000, 1
0.080333666666667, 0
0.080335625000000, 1
0.080335666666667, 0
0.080422000000000, 1
0.081257583333333, 0
0.081346083333333, 1
0.081462291666667, 0
0.081462333333333, 1
0.081462958333333, 0
0.081463750000000, 1
0.081463791666667, 0
0.081551458333333, 1
0.081668166666667, 0
0.081859500000000, 1
0.081976250000000, 0
0.081976416666667, 1
0.081976500000000, 0
0.082064833333333, 1
0.082284833333333, 0
0.083296958333333, 1
0.083516458333333, 0
0.083517583333333, 1
0.083517625000000, 0
0.084221041666667, 1
0.084337875000000, 0
0.084426416666667, 1
0.084954208333333, 0
0.085042458333333, 1
0.085158708333333, 0
0.085158750000000, 1
0.085159208333333, 0
0.086171916666667, 1
0.086289291666667, 0
0.086377291666667, 1
0.087211541666667, 0
0.087211583333333, 1
0.087212791666667, 0
0.087212833333333, 1
0.087213125000000, 0
0.087301416666667, 1
0.087417375000000, 0
0.087417416666667, 1
0.087417500000000, 0
0.087417541666667, 1
0.087417625000000, 0
0.087417666666667, 1
0.087418416666667, 0
0.087419250000000, 1
0.087419291666667, 0
0.087419375000000, 1
0.087419416666667, 0
0.087419458333333, 1
0.087419500000000, 0
0.087420416666667, 1
0.087420458333333, 0
0.087506750000000, 1
0.087623375000000, 0
0.087623416666667, 1
0.087623458333333, 0
0.087623500000000, 1
0.087623541666667, 0
0.087623625000000, 1
0.087623666666667, 0
0.087623750000000, 1
0.087623875000000, 0
0.087814791666667, 1
0.087932041666667, 0
0.087932875000000, 1
0.087932916666667, 0
0.088020166666667, 1
0.088239541666667, 0
0.088239583333333, 1
0.088239625000000, 0
0.088239708333333, 1
0.088239750000000, 0
0.088239833333333, 1
0.088239875000000, 0
0.089252250000000, 1
0.089471208333333, 0
0.089471291666667, 1
0.089471875000000, 0
0.090176375000000, 1
0.090293291666667, 0
0.090293708333333, 1
0.090293791666667, 0
0.090381750000000, 1
0.090909375000000, 0
0.090997791666667, 1
0.091114708333333, 0
0.091115375000000, 1
0.091115458333333, 0
0.092127250000000, 1
0.092243416666667, 0
0.092243500000000, 1
0.092243875000000, 0
0.092244166666667, 1
0.092244333333333, 0
0.092332666666667, 1
0.093168208333333, 0
0.093168375000000, 1
0.093168583333333, 0
0.093256708333333, 1
0.093373166666667, 0
0.093373208333333, 1
0.093373666666667, 0
0.093462041666667, 1
0.093579000000000, 0
0.093579416666667, 1
0.093579500000000, 0
0.093770125000000, 1
0.093886958333333, 0
0.093887625000000, 1
0.093887666666667, 0
0.093975458333333, 1
0.094195250000000, 0
0.095207583333333, 1
0.095427250000000, 0
0.095427500000000, 1
0.095427583333333, 0
0.096131708333333, 1
0.096248666666667, 0
0.096337041666667, 1
0.096864416666667, 0
0.096864666666667, 1
0.096864750000000, 0
0.096864833333333, 1
0.096864875000000, 0
0.096953125000000, 1
0.097070166666667, 0
0.098082583333333, 1
0.098198625000000, 0
0.098198666666667, 1
0.098199916666667, 0
0.098287958333333, 1
0.099123750000000, 0
0.099212041666667, 1
0.099329083333333, 0
0.099329583333333, 1
0.099329666666667, 0
0.099417458333333, 1
0.099534083333333, 0
0.099534250000000, 1
0.099534583333333, 0
0.099725416666667, 1
0.099842458333333, 0
0.099930791666667, 1
0.100150625000000, 0
0.101265625000000, 1
0.101485083333333, 0
0.102189750000000, 1
0.102306083333333, 0
0.102306166666667, 1
0.102306583333333, 0
0.102307500000000, 1
0.102307541666667, 0
0.102395083333333, 1
0.102922833333333, 0
0.102922916666667, 1
0.102923083333333, 0
0.102923250000000, 1
0.102923500000000, 0
0.103011125000000, 1
0.103127750000000, 0
0.103128041666667, 1
0.103128166666667, 0
0.104140625000000, 1
0.104257333333333, 0
0.104257583333333, 1
0.104257791666667, 0
0.104345958333333, 1
0.105181291666667, 0
0.105181458333333, 1
0.105181750000000, 0
0.105182083333333, 1
0.105182125000000, 0
0.105270041666667, 1
0.105386708333333, 0
0.105386791666667, 1
0.105387083333333, 0
0.105475375000000, 1
0.105590875000000, 0
0.105590916666667, 1
0.105591958333333, 0
0.105592000000000, 1
0.105592250000000, 0
0.105592333333333, 1
0.105592625000000, 0
0.105783416666667, 1
0.105900166666667, 0
0.105900416666667, 1
0.105900541666667, 0
0.105901250000000, 1
0.105901291666667, 0
0.105988833333333, 1
0.106208041666667, 0
0.106208250000000, 1
0.106208583333333, 0
0.106209250000000, 1
0.106209291666667, 0
0.106209500000000, 1
0.106209541666667, 0
0.107220958333333, 1
0.107440291666667, 0
0.107441000000000, 1
0.107441041666667, 0
0.108145041666667, 1
0.108262000000000, 0
0.108350375000000, 1
0.108877541666667, 0
0.108877708333333, 1
0.108878041666667, 0
0.108879416666667, 1
0.108879458333333, 0
0.108966416666667, 1
0.109083083333333, 0
0.110095916666667, 1
0.110212791666667, 0
0.110301291666667, 1
0.111136625000000, 0
0.111136666666667, 1
0.111136916666667, 0
0.111137000000000, 1
0.111137083333333, 0
0.111225375000000, 1
0.111342333333333, 0
0.111430750000000, 1
0.111547750000000, 0
0.111547958333333, 1
0.111548041666667, 0
0.111548166666667, 1
0.111548250000000, 0
0.111738750000000, 1
0.111855541666667, 0
0.111944125000000, 1
0.112163458333333, 0
0.112163791666667, 1
0.112163916666667, 0
0.112164041666667, 1
0.112164125000000, 0
0.113176250000000, 1
0.113396041666667, 0
0.113396250000000, 1
0.113396333333333, 0
0.113396750000000, 1
0.113396791666667, 0
0.113397041666667, 1
0.113397083333333, 0
0.114100375000000, 1
0.114217416666667, 0
0.114305750000000, 1
0.114833250000000, 0
0.114834125000000, 1
0.114834208333333, 0
0.114921791666667, 1
0.115037916666667, 0
0.115037958333333, 1
0.115038375000000, 0
0.115038416666667, 1
0.115038458333333, 0
0.115038541666667, 1
0.115038708333333, 0
0.116051250000000, 1
0.116168000000000, 0
0.116256625000000, 1
0.117092041666667, 0
0.117180750000000, 1
0.117297791666667, 0
0.117386083333333, 1
0.117502833333333, 0
0.117503083333333, 1
0.117503125000000, 0
0.117504708333333, 1
0.117504750000000, 0
0.117694125000000, 1
0.117810875000000, 0
0.117899458333333, 1
0.118119083333333, 0
0.118119208333333, 1
0.118119291666667, 0
0.118119458333333, 1
0.118119541666667, 0
0.119131625000000, 1
0.119350875000000, 0
0.119350958333333, 1
0.119351166666667, 0
0.119351291666667, 1
0.119351416666667, 0
0.119352375000000, 1
0.119352458333333, 0
0.120055708333333, 1
0.120172750000000, 0
0.120172916666667, 1
0.120173000000000, 0
0.120173041666667, 1
0.120173125000000, 0
0.120173250000000, 1
0.120173333333333, 0
0.120261041666667, 1
0.120789000000000, 0
0.120790125000000, 1
0.120790166666667, 0
0.120877083333333, 1
0.120994375000000, 0
0.120994833333333, 1
0.120994875000000, 0
0.120995083333333, 1
0.120995125000000, 0
0.122006583333333, 1
0.122122916666667, 0
0.122122958333333, 1
0.122123000000000, 0
0.122123083333333, 1
0.122123333333333, 0
0.122123666666667, 1
0.122123750000000, 0
0.122125708333333, 1
0.122125750000000, 0
0.122211958333333, 1
0.123047333333333, 0
0.123136041666667, 1
0.123253166666667, 0
0.123341375000000, 1
0.123457583333333, 0
0.123457625000000, 1
0.123458625000000, 0
0.123649458333333, 1
0.123766375000000, 0
0.123766791666667, 1
0.123766833333333, 0
0.123854791666667, 1
0.124074708333333, 0
0.124074916666667, 1
0.124075041666667, 0
0.124075250000000, 1
0.124075291666667, 0
0.125086916666667, 1
0.125306500000000, 0
0.125307916666667, 1
0.125307958333333, 0
0.126011041666667, 1
0.126128083333333, 0
0.126216375000000, 1
0.126744250000000, 0
0.126832458333333, 1
0.126949375000000, 0
0.126951083333333, 1
0.126951125000000, 0
0.127961916666667, 1
0.128078250000000, 0
0.128078291666667, 1
0.128078750000000, 0
0.128167291666667, 1
0.129003083333333, 0
0.129004125000000, 1
0.129004166666667, 0
0.129091333333333, 1
0.129207541666667, 0
0.129207583333333, 1
0.129208500000000, 0
0.129208750000000, 1
0.129208875000000, 0
0.129209000000000, 1
0.129209041666667, 0
0.129296708333333, 1
0.129413708333333, 0
0.129413875000000, 1
0.129414125000000, 0
0.129414541666667, 1
0.129414583333333, 0
0.129604791666667, 1
0.129721041666667, 0
0.129721125000000, 1
0.129721875000000, 0
0.129810125000000, 1
0.130029875000000, 0
0.131042250000000, 1
0.131261958333333, 0
0.131262000000000, 1
0.131262125000000, 0
0.131966375000000, 1
0.132083333333333, 0
0.132171708333333, 1
0.132699208333333, 0
0.132700000000000, 1
0.132700041666667, 0
0.132787791666667, 1
0.132904791666667, 0
0.133917250000000, 1
0.134034166666667, 0
0.134122583333333, 1
0.134958250000000, 0
0.135046708333333, 1
0.135164000000000, 0
0.135164458333333, 1
0.135164541666667, 0
0.135164708333333, 1
0.135164750000000, 0
0.135252083333333, 1
0.135368958333333, 0
0.135369333333333, 1
0.135369375000000, 0
0.135560083333333, 1
0.135677083333333, 0
0.135765458333333, 1
0.135985333333333, 0
0.135985666666667, 1
0.135985750000000, 0
0.136997583333333, 1
0.137217083333333, 0
0.137217166666667, 1
0.137217208333333, 0
0.137217250000000, 1
0.137217291666667, 0
0.137217791666667, 1
0.137217875000000, 0
0.137921666666667, 1
0.138038458333333, 0
0.138038833333333, 1
0.138038916666667, 0
0.138039958333333, 1
0.138040000000000, 0
0.138127041666667, 1
0.138654708333333, 0
0.138743083333333, 1
0.138860041666667, 0
0.138860125000000, 1
0.138860250000000, 0
0.138860500000000, 1
0.138860625000000, 0
0.139872541666667, 1
0.139989916666667, 0
0.139990250000000, 1
0.139990333333333, 0
0.140077916666667, 1
0.140912541666667, 0
0.140912583333333, 1
0.140913708333333, 0
0.140914083333333, 1
0.140914250000000, 0
0.141002083333333, 1
0.141118750000000, 0
0.141207375000000, 1
0.141323541666667, 0
0.141323583333333, 1
0.141324166666667, 0
0.141324500000000, 1
0.141324583333333, 0
0.141324750000000, 1
0.141324833333333, 0
0.141325000000000, 1
0.141325041666667, 0
0.141515416666667, 1
0.141632458333333, 0
0.141632875000000, 1
0.141632958333333, 0
0.141633166666667, 1
0.141633208333333, 0
0.141720791666667, 1
0.141940166666667, 0
0.142952916666667, 1
0.143172583333333, 0
0.143173125000000, 1
0.143173166666667, 0
0.143173250000000, 1
0.143173291666667, 0
0.143877041666667, 1
0.143993000000000, 0
0.143993041666667, 1
0.143994083333333, 0
0.144082291666667, 1
0.144609625000000, 0
0.144609750000000, 1
0.144610083333333, 0
0.144698416666667, 1
0.144814750000000, 0
0.144814791666667, 1
0.144814875000000, 0
0.144814916666667, 1
0.144815083333333, 0
0.144815125000000, 1
0.144815208333333, 0
0.145827916666667, 1
0.145943750000000, 0
0.145943791666667, 1
0.145944875000000, 0
0.146033291666667, 1
0.146868583333333, 0
0.146869041666667, 1
0.146869125000000, 0
0.146869166666667, 1
0.146869208333333, 0
0.146870208333333, 1
0.146870250000000, 0
0.146957375000000, 1
0.147074208333333, 0
0.147162708333333, 1
0.147279375000000, 0
0.147279583333333, 1
0.147279708333333, 0
0.147470750000000, 1
0.147587666666667, 0
0.147587708333333, 1
0.147587750000000, 0
0.147676083333333, 1
0.147894458333333, 0
0.147894500000000, 1
0.147895666666667, 0
0.149010916666667, 1
0.149230458333333, 0
0.149935000000000, 1
0.150051666666667, 0
0.150051708333333, 1
0.150052000000000, 0
0.150052041666667, 1
0.150052083333333, 0
0.150140375000000, 1
0.150668458333333, 0
0.150756416666667, 1
0.150873291666667, 0
0.151885875000000, 1
0.152002833333333, 0
0.152091250000000, 1
0.152927166666667, 0
0.153015333333333, 1
0.153131958333333, 0
0.153132000000000, 1
0.153132583333333, 0
0.153220708333333, 1
0.153337375000000, 0
0.153337416666667, 1
0.153337875000000, 0
0.153528750000000, 1
0.153645875000000, 0
0.153734083333333, 1
0.153952875000000, 0
0.153952916666667, 1
0.153953166666667, 0
0.153953208333333, 1
0.153953541666667, 0
0.154966250000000, 1
0.155186083333333, 0
0.155890333333333, 1
0.156007416666667, 0
0.156007833333333, 1
0.156007916666667, 0
0.156008083333333, 1
0.156008125000000, 0
0.156095708333333, 1
0.156623458333333, 0
0.156711708333333, 1
0.156828125000000, 0
0.156828333333333, 1
0.156828583333333, 0
0.157841250000000, 1
0.157958041666667, 0
0.157958208333333, 1
0.157958416666667, 0
0.158046583333333, 1
0.158882041666667, 0
0.158882125000000, 1
0.158882416666667, 0
0.158970666666667, 1
0.159086958333333, 0
0.159087000000000, 1
0.159087416666667, 0
0.159087625000000, 1
0.159087791666667, 0
0.159176041666667, 1
0.159292875000000, 0
0.159293000000000, 1
0.159293333333333, 0
0.159484083333333, 1
0.159600958333333, 0
0.159689416666667, 1
0.159909041666667, 0
0.159910375000000, 1
0.159910416666667, 0
0.160921583333333, 1
0.161141166666667, 0
0.161141208333333, 1
0.161141250000000, 0
0.161141291666667, 1
0.161141333333333, 0
0.161845666666667, 1
0.161961208333333, 0
0.161961250000000, 1
0.161962291666667, 0
0.161962416666667, 1
0.161962666666667, 0
0.162051041666667, 1
0.162578333333333, 0
0.162578416666667, 1
0.162578500000000, 0
0.162667083333333, 1
0.162784208333333, 0
0.163796541666667, 1
0.163913750000000, 0
0.163913875000000, 1
0.163913958333333, 0
0.164001916666667, 1
0.164836541666667, 0
0.164836583333333, 1
0.164837750000000, 0
0.164837791666667, 1
0.164837916666667, 0
0.164926041666667, 1
0.165043083333333, 0
0.165131375000000, 1
0.165248083333333, 0
0.165248166666667, 1
0.165248375000000, 0
0.165248833333333, 1
0.165248916666667, 0
0.165439375000000, 1
0.165556750000000, 0
0.165557458333333, 1
0.165557500000000, 0
0.165644791666667, 1
0.165863833333333, 0
0.165863916666667, 1
0.165864000000000, 0
0.165864041666667, 1
0.165864291666667, 0
0.165864375000000, 1
0.165864416666667, 0
0.166876916666667, 1
0.167096500000000, 0
0.167096625000000, 1
0.167096958333333, 0
0.167801000000000, 1
0.167918083333333, 0
0.168006375000000, 1
0.168534041666667, 0
0.168534250000000, 1
0.168534416666667, 0
0.168622416666667, 1
0.168738250000000, 0
0.168738291666667, 1
0.168739458333333, 0
0.168739791666667, 1
0.168739833333333, 0
0.169751875000000, 1
0.169868000000000, 0
0.169868083333333, 1
0.169868916666667, 0
0.169869250000000, 1
0.169869333333333, 0
0.169869750000000, 1
0.169869833333333, 0
0.169957250000000, 1
0.170791958333333, 0
0.170792000000000, 1
0.170792500000000, 0
0.170792583333333, 1
0.170792625000000, 0
0.170792666666667, 1
0.170793000000000, 0
0.170794750000000, 1
0.170794791666667, 0
0.170881375000000, 1
0.170998291666667, 0
0.171086666666667, 1
0.171203625000000, 0
0.171394708333333, 1
0.171510708333333, 0
0.171510750000000, 1
0.171511416666667, 0
0.171511625000000, 1
0.171511791666667, 0
0.171600083333333, 1
0.171819458333333, 0
0.171819625000000, 1
0.171819791666667, 0
0.171820041666667, 1
0.171820083333333, 0
0.171820375000000, 1
0.171820416666667, 0
0.172832208333333, 1
0.173052250000000, 0
0.173756333333333, 1
0.173873041666667, 0
0.173873291666667, 1
0.173873458333333, 0
0.173961666666667, 1
0.174489416666667, 0
0.174489583333333, 1
0.174489750000000, 0
0.174577708333333, 1
0.174694583333333, 0
0.174694708333333, 1
0.174694958333333, 0
0.174695500000000, 1
0.174695541666667, 0
0.175707208333333, 1
0.175824000000000, 0
0.175824083333333, 1
0.175824291666667, 0
0.175912541666667, 1
0.176748083333333, 0
0.176748208333333, 1
0.176748333333333, 0
0.176748500000000, 1
0.176748583333333, 0
0.176836666666667, 1
0.176952708333333, 0
0.176952791666667, 1
0.176953375000000, 0
0.177042041666667, 1
0.177158666666667, 0
0.177350083333333, 1
0.177467166666667, 0
0.177468375000000, 1
0.177468416666667, 0
0.177555416666667, 1
0.177775166666667, 0
0.178787541666667, 1
0.179005750000000, 0
0.179005791666667, 1
0.179007208333333, 0
0.179008541666667, 1
0.179008583333333, 0
0.179711666666667, 1
0.179827875000000, 0
0.179827916666667, 1
0.179827958333333, 0
0.179828000000000, 1
0.179828083333333, 0
0.179828125000000, 1
0.179828458333333, 0
0.179828583333333, 1
0.179828750000000, 0
0.179916958333333, 1
0.180444708333333, 0
