Time[s], 
0.133876458333333, 0
0.133971458333333, 1
0.134903250000000, 0
0.135922375000000, 1
0.136032666666667, 0
0.136846500000000, 1
0.136956791666667, 0
0.137051791666667, 1
0.137162208333333, 0
0.137257208333333, 1
0.137367708333333, 0
0.138797375000000, 1
0.139831916666667, 0
0.139926875000000, 1
0.140858583333333, 0
0.141877791666667, 1
0.141988000000000, 0
0.142801833333333, 1
0.142912208333333, 0
0.143007208333333, 1
0.143117583333333, 0
0.143212583333333, 1
0.143322875000000, 0
0.144752750000000, 1
0.145787208333333, 0
0.145882250000000, 1
0.146814000000000, 0
0.147833125000000, 1
0.147943541666667, 0
0.148757208333333, 1
0.148867666666667, 0
0.148962583333333, 1
0.149072916666667, 0
0.149167958333333, 1
0.149278291666667, 0
0.150708166666667, 1
0.151742625000000, 0
0.151837583333333, 1
0.152769375000000, 0
0.153788458333333, 1
0.153898875000000, 0
0.154712625000000, 1
0.154822916666667, 0
0.154917958333333, 1
0.155028333333333, 0
0.155123333333333, 1
0.155233625000000, 0
0.156663500000000, 1
0.157698041666667, 0
0.157792958333333, 1
0.158724875000000, 0
0.159743875000000, 1
0.159854208333333, 0
0.160668000000000, 1
0.160778291666667, 0
0.160873333333333, 1
0.160983791666667, 0
0.161078708333333, 1
0.161189041666667, 0
0.162721625000000, 1
0.163756041666667, 0
0.163851000000000, 1
0.164782791666667, 0
0.165699250000000, 1
0.165809583333333, 0
0.166623375000000, 1
0.166733666666667, 0
0.166828708333333, 1
0.166939041666667, 0
0.167034083333333, 1
0.167144375000000, 0
0.168676916666667, 1
0.169711291666667, 0
0.169806416666667, 1
0.170738125000000, 0
0.171757333333333, 1
0.171867708333333, 0
0.172681416666667, 1
0.172791833333333, 0
0.172886750000000, 1
0.172997166666667, 0
0.173092125000000, 1
0.173202500000000, 0
0.174632333333333, 1
0.175666791666667, 0
0.175761791666667, 1
0.176693583333333, 0
0.177712666666667, 1
0.177823041666667, 0
0.178636791666667, 1
0.178747166666667, 0
0.178842166666667, 1
0.178952583333333, 0
0.179047500000000, 1
0.179157750000000, 0
0.180587666666667, 1
0.181622041666667, 0
0.181717166666667, 1
0.182649000000000, 0
0.183668083333333, 1
0.183778333333333, 0
0.184592166666667, 1
0.184702500000000, 0
0.184797500000000, 1
0.184907833333333, 0
0.185002875000000, 1
0.185113208333333, 0
0.186543083333333, 1
0.187577625000000, 0
0.187672541666667, 1
0.188604291666667, 0
0.189623458333333, 1
0.189733833333333, 0
0.190547583333333, 1
0.190657916666667, 0
0.190752916666667, 1
0.190863166666667, 0
0.190958291666667, 1
0.191068583333333, 0
0.192498500000000, 1
0.193532875000000, 0
0.193627916666667, 1
0.194559750000000, 0
0.195578833333333, 1
0.195689166666667, 0
0.196502958333333, 1
0.196613250000000, 0
0.196708291666667, 1
0.196818625000000, 0
0.196913666666667, 1
0.197023916666667, 0
0.198453833333333, 1
0.199488291666667, 0
0.199583291666667, 1
0.200515041666667, 0
0.201534208333333, 1
0.201644583333333, 0
0.202458333333333, 1
0.202568583333333, 0
0.202663625000000, 1
0.202774000000000, 0
0.202869000000000, 1
0.202979375000000, 0
0.204409208333333, 1
0.205443666666667, 0
0.205538666666667, 1
0.206470416666667, 0
0.207489583333333, 1
0.207599958333333, 0
0.208413666666667, 1
0.208524041666667, 0
0.208619041666667, 1
0.208729416666667, 0
0.208824375000000, 1
0.208934833333333, 0
0.210467166666667, 1
0.211501750000000, 0
0.211596708333333, 1
0.212528500000000, 0
0.213444958333333, 1
0.213555291666667, 0
0.214369041666667, 1
0.214479500000000, 0
0.214574416666667, 1
0.214684750000000, 0
0.214779833333333, 1
0.214890125000000, 0
0.216422666666667, 1
0.217457083333333, 0
0.217552125000000, 1
0.218483791666667, 0
0.219503000000000, 1
0.219613333333333, 0
0.220427125000000, 1
0.220537458333333, 0
0.220632458333333, 1
0.220742708333333, 0
0.220837833333333, 1
0.220948125000000, 0
0.222378000000000, 1
0.223412416666667, 0
0.223507500000000, 1
0.224439291666667, 0
0.225458375000000, 1
0.225568666666667, 0
0.226382500000000, 1
0.226492833333333, 0
0.226587833333333, 1
0.226698166666667, 0
0.226793208333333, 1
0.226903625000000, 0
0.228333416666667, 1
0.229367791666667, 0
0.229462833333333, 1
0.230394666666667, 0
0.231413791666667, 1
0.231524083333333, 0
0.232337875000000, 1
0.232448250000000, 0
0.232543250000000, 1
0.232653458333333, 0
0.232748583333333, 1
0.232858875000000, 0
0.234288750000000, 1
0.235323208333333, 0
0.235418250000000, 1
0.236350000000000, 0
0.237369125000000, 1
0.237479458333333, 0
0.238293208333333, 1
0.238403583333333, 0
0.238498583333333, 1
0.238608916666667, 0
0.238703958333333, 1
0.238814333333333, 0
0.240244166666667, 1
0.241278666666667, 0
0.241373541666667, 1
0.242305458333333, 0
0.243324458333333, 1
0.243434916666667, 0
0.244248666666667, 1
0.244359041666667, 0
0.244454000000000, 1
0.244564375000000, 0
0.244659333333333, 1
0.244769708333333, 0
0.246199458333333, 1
0.247233958333333, 0
0.247329000000000, 1
0.248260708333333, 0
0.249279875000000, 1
0.249390208333333, 0
0.250204000000000, 1
0.250314291666667, 0
0.250409375000000, 1
0.250519708333333, 0
0.250614708333333, 1
0.250724916666667, 0
0.252154875000000, 1
0.253189375000000, 0
0.253284291666667, 1
0.254216125000000, 0
0.255235291666667, 1
0.255345625000000, 0
0.256159375000000, 1
0.256269791666667, 0
0.256364750000000, 1
0.256475083333333, 0
0.256570083333333, 1
0.256680416666667, 0
0.258212916666667, 1
0.259247291666667, 0
0.259342458333333, 1
0.260274166666667, 0
0.261190583333333, 1
0.261300958333333, 0
0.262114750000000, 1
0.262225041666667, 0
0.262320125000000, 1
0.262430416666667, 0
0.262525500000000, 1
0.262635916666667, 0
0.264168375000000, 1
0.265202791666667, 0
0.265297791666667, 1
0.266229541666667, 0
0.267248708333333, 1
0.267359041666667, 0
0.268172833333333, 1
0.268283041666667, 0
0.268378166666667, 1
0.268488541666667, 0
0.268583500000000, 1
0.268694041666667, 0
0.270123708333333, 1
0.271158083333333, 0
0.271253166666667, 1
0.272185000000000, 0
0.273204083333333, 1
0.273314291666667, 0
0.274128208333333, 1
0.274238500000000, 0
0.274333541666667, 1
0.274443875000000, 0
0.274538916666667, 1
0.274649250000000, 0
0.276079125000000, 1
0.277113458333333, 0
0.277208541666667, 1
0.278140375000000, 0
0.279159458333333, 1
0.279269791666667, 0
0.280083541666667, 1
0.280193875000000, 0
0.280288916666667, 1
0.280399250000000, 0
0.280494291666667, 1
0.280604625000000, 0
0.282034458333333, 1
0.283069000000000, 0
0.283163916666667, 1
0.284095708333333, 0
0.285114833333333, 1
0.285225125000000, 0
0.286038958333333, 1
0.286149208333333, 0
0.286244250000000, 1
0.286354625000000, 0
0.286449666666667, 1
0.286560000000000, 0
0.287989833333333, 1
0.289024291666667, 0
0.289119291666667, 1
0.290051125000000, 0
0.291070208333333, 1
0.291180541666667, 0
0.291994291666667, 1
0.292104666666667, 0
0.292199666666667, 1
0.292310041666667, 0
0.292405041666667, 1
0.292515250000000, 0
0.293945166666667, 1
0.294979708333333, 0
0.295074666666667, 1
0.296006416666667, 0
0.297025541666667, 1
0.297136000000000, 0
0.297949708333333, 1
0.298060000000000, 0
0.298155041666667, 1
0.298265500000000, 0
0.298360416666667, 1
0.298470833333333, 0
0.299900583333333, 1
0.300934875000000, 0
0.301030000000000, 1
0.301961833333333, 0
0.302980958333333, 1
0.303091291666667, 0
0.303905125000000, 1
0.304015458333333, 0
0.304110416666667, 1
0.304220791666667, 0
0.304315791666667, 1
0.304426125000000, 0
0.305958666666667, 1
0.306993041666667, 0
0.307088083333333, 1
0.308019875000000, 0
0.308936333333333, 1
0.309046666666667, 0
0.309860416666667, 1
0.309970750000000, 0
0.310065791666667, 1
0.310176125000000, 0
0.310271166666667, 1
0.310381541666667, 0
0.311914000000000, 1
0.312948458333333, 0
0.313043458333333, 1
0.313975375000000, 0
0.314994375000000, 1
0.315104708333333, 0
0.315918458333333, 1
0.316028833333333, 0
0.316123875000000, 1
0.316234166666667, 0
0.316329208333333, 1
0.316439583333333, 0
0.317869416666667, 1
0.318903916666667, 0
0.318998833333333, 1
0.319930666666667, 0
0.320949833333333, 1
0.321060125000000, 0
0.321873875000000, 1
0.321984291666667, 0
0.322079250000000, 1
0.322189666666667, 0
0.322284583333333, 1
0.322394958333333, 0
0.323824750000000, 1
0.324859250000000, 0
0.324954250000000, 1
0.325886000000000, 0
0.326905125000000, 1
0.327015500000000, 0
0.327829250000000, 1
0.327939500000000, 0
0.328034625000000, 1
0.328144958333333, 0
0.328239958333333, 1
0.328350333333333, 0
0.329780125000000, 1
0.330814583333333, 0
0.330909625000000, 1
0.331841500000000, 0
0.332860500000000, 1
0.332970875000000, 0
0.333784625000000, 1
0.333895000000000, 0
0.333989958333333, 1
0.334100250000000, 0
0.334195333333333, 1
0.334305583333333, 0
0.335735500000000, 1
0.336769958333333, 0
0.336865000000000, 1
0.337796708333333, 0
0.338815833333333, 1
0.338926250000000, 0
0.339740000000000, 1
0.339850333333333, 0
0.339945333333333, 1
0.340055750000000, 0
0.340150708333333, 1
0.340261083333333, 0
0.341690875000000, 1
0.342725416666667, 0
0.342820375000000, 1
0.343752208333333, 0
0.344771250000000, 1
0.344881625000000, 0
0.345695375000000, 1
0.345805750000000, 0
0.345900750000000, 1
0.346011041666667, 0
0.346106083333333, 1
0.346216416666667, 0
0.347646250000000, 1
0.348680708333333, 0
0.348775750000000, 1
0.349707416666667, 0
0.350726666666667, 1
0.350837041666667, 0
0.351650791666667, 1
0.351761083333333, 0
0.351856125000000, 1
0.351966416666667, 0
0.352061458333333, 1
0.352171833333333, 0
0.353704291666667, 1
0.354738791666667, 0
0.354833791666667, 1
0.355765583333333, 0
0.356682000000000, 1
0.356792416666667, 0
0.357606125000000, 1
0.357716416666667, 0
0.357811500000000, 1
0.357921791666667, 0
0.358016833333333, 1
0.358127125000000, 0
0.359659708333333, 1
0.360694083333333, 0
0.360789208333333, 1
0.361721000000000, 0
0.362740083333333, 1
0.362850416666667, 0
0.363664166666667, 1
0.363774500000000, 0
0.363869541666667, 1
0.363979833333333, 0
0.364074875000000, 1
0.364185291666667, 0
0.365615083333333, 1
0.366649583333333, 0
0.366744541666667, 1
0.367676375000000, 0
0.368695375000000, 1
0.368805625000000, 0
0.369619583333333, 1
0.369729875000000, 0
0.369824916666667, 1
0.369935250000000, 0
0.370030291666667, 1
0.370140625000000, 0
0.371570500000000, 1
0.372604958333333, 0
0.372699916666667, 1
0.373631791666667, 0
0.374650833333333, 1
0.374761166666667, 0
0.375574958333333, 1
0.375685291666667, 0
0.375780333333333, 1
0.375890625000000, 0
0.375985666666667, 1
0.376095958333333, 0
0.377525833333333, 1
0.378560291666667, 0
0.378655291666667, 1
0.379587000000000, 0
0.380606250000000, 1
0.380716625000000, 0
0.381530333333333, 1
0.381640625000000, 0
0.381735666666667, 1
0.381845875000000, 0
0.381941041666667, 1
0.382051333333333, 0
0.383481208333333, 1
0.384515541666667, 0
0.384610666666667, 1
0.385542458333333, 0
0.386561500000000, 1
0.386671958333333, 0
0.387485666666667, 1
0.387596041666667, 0
0.387691041666667, 1
0.387801375000000, 0
0.387896416666667, 1
0.388006833333333, 0
0.389436583333333, 1
0.390471041666667, 0
0.390566083333333, 1
0.391497833333333, 0
0.392517000000000, 1
0.392627250000000, 0
0.393441083333333, 1
0.393551458333333, 0
0.393646416666667, 1
0.393756875000000, 0
0.393851791666667, 1
0.393962125000000, 0
0.395392000000000, 1
0.396426416666667, 0
0.396521416666667, 1
0.397453333333333, 0
0.398472333333333, 1
0.398582708333333, 0
0.399396458333333, 1
0.399506833333333, 0
0.399601791666667, 1
0.399712083333333, 0
0.399807166666667, 1
0.399917500000000, 0
0.401449916666667, 1
0.402484416666667, 0
0.402579500000000, 1
0.403511291666667, 0
0.404427750000000, 1
0.404538125000000, 0
0.405351833333333, 1
0.405462208333333, 0
0.405557208333333, 1
0.405667500000000, 0
0.405762541666667, 1
0.405872833333333, 0
0.407405375000000, 1
0.408439875000000, 0
0.408534833333333, 1
0.409466791666667, 0
0.410485833333333, 1
0.410596208333333, 0
0.411409875000000, 1
0.411520166666667, 0
0.411615208333333, 1
0.411725583333333, 0
0.411820583333333, 1
0.411930875000000, 0
0.413360791666667, 1
0.414395166666667, 0
0.414490250000000, 1
0.415422000000000, 0
0.416441125000000, 1
0.416551500000000, 0
0.417365250000000, 1
0.417475500000000, 0
0.417570583333333, 1
0.417681041666667, 0
0.417776000000000, 1
0.417886416666667, 0
0.419316166666667, 1
0.420350625000000, 0
0.420445625000000, 1
0.421377500000000, 0
0.422396500000000, 1
0.422506875000000, 0
0.423320625000000, 1
0.423430916666667, 0
0.423526000000000, 1
0.423636375000000, 0
0.423731291666667, 1
0.423841708333333, 0
0.425271541666667, 1
0.426306083333333, 0
0.426401041666667, 1
0.427332750000000, 0
0.428351916666667, 1
0.428462250000000, 0
0.429276000000000, 1
0.429386416666667, 0
0.429481375000000, 1
0.429591791666667, 0
0.429686750000000, 1
0.429797083333333, 0
0.431226958333333, 1
0.432261333333333, 0
0.432356333333333, 1
0.433288166666667, 0
0.434307291666667, 1
0.434417625000000, 0
0.435231375000000, 1
0.435341708333333, 0
0.435436791666667, 1
0.435547041666667, 0
0.435642083333333, 1
0.435752416666667, 0
0.437182291666667, 1
0.438216750000000, 0
0.438311750000000, 1
0.439243500000000, 0
0.440262625000000, 1
0.440373000000000, 0
0.441186750000000, 1
0.441297041666667, 0
0.441392125000000, 1
0.441502458333333, 0
0.441597500000000, 1
0.441707833333333, 0
0.443137666666667, 1
0.444172083333333, 0
0.444267125000000, 1
0.445198916666667, 0
0.446218041666667, 1
0.446328375000000, 0
0.447142208333333, 1
0.447252458333333, 0
0.447347458333333, 1
0.447457750000000, 0
0.447552875000000, 1
0.447663208333333, 0
0.449195625000000, 1
0.450230208333333, 0
0.450325125000000, 1
0.451256916666667, 0
0.452173375000000, 1
0.452283708333333, 0
0.453097500000000, 1
0.453207833333333, 0
0.453302833333333, 1
0.453413250000000, 0
0.453508250000000, 1
0.453618500000000, 0
0.455151083333333, 1
0.456185625000000, 0
0.456280541666667, 1
0.457212333333333, 0
0.458231458333333, 1
0.458341791666667, 0
0.459155541666667, 1
0.459265916666667, 0
0.459360916666667, 1
0.459471291666667, 0
0.459566250000000, 1
0.459676666666667, 0
0.461106458333333, 1
0.462140916666667, 0
0.462235958333333, 1
0.463167875000000, 0
0.464186833333333, 1
0.464297208333333, 0
0.465110875000000, 1
0.465221250000000, 0
0.465316291666667, 1
0.465426666666667, 0
0.465521666666667, 1
0.465632000000000, 0
0.467061833333333, 1
0.468096333333333, 0
0.468191333333333, 1
0.469123083333333, 0
0.470142208333333, 1
0.470252541666667, 0
0.471066333333333, 1
0.471176625000000, 0
0.471271666666667, 1
0.471382125000000, 0
0.471477041666667, 1
0.471587375000000, 0
0.473017208333333, 1
0.474051583333333, 0
0.474146708333333, 1
0.475078500000000, 0
0.476097583333333, 1
0.476207916666667, 0
0.477021708333333, 1
0.477132000000000, 0
0.477227083333333, 1
0.477337375000000, 0
0.477432375000000, 1
0.477542791666667, 0
0.478972583333333, 1
0.480007125000000, 0
0.480102041666667, 1
0.481033791666667, 0
0.482053000000000, 1
0.482163375000000, 0
0.482977083333333, 1
0.483087458333333, 0
0.483182416666667, 1
0.483292791666667, 0
0.483387750000000, 1
0.483498208333333, 0
0.484928000000000, 1
0.485962416666667, 0
0.486057375000000, 1
0.486989166666667, 0
0.488008375000000, 1
0.488118666666667, 0
0.488932458333333, 1
0.489042708333333, 0
0.489137833333333, 1
0.489248125000000, 0
0.489343166666667, 1
0.489453500000000, 0
0.490883375000000, 1
0.491917791666667, 0
0.492012833333333, 1
0.492944583333333, 0
0.493963708333333, 1
0.494074166666667, 0
0.494887833333333, 1
0.494998166666667, 0
0.495093166666667, 1
0.495203583333333, 0
0.495298583333333, 1
0.495408916666667, 0
0.496941416666667, 1
0.497975791666667, 0
0.498070875000000, 1
0.499002666666667, 0
0.499919083333333, 1
0.500029333333333, 0
0.500843250000000, 1
0.500953500000000, 0
0.501048541666667, 1
0.501158791666667, 0
0.501253958333333, 1
0.501364208333333, 0
0.502896708333333, 1
0.503931291666667, 0
0.504026250000000, 1
0.504958000000000, 0
0.505977166666667, 1
0.506087500000000, 0
0.506901250000000, 1
0.507011625000000, 0
0.507106625000000, 1
0.507217041666667, 0
0.507311958333333, 1
0.507422333333333, 0
0.508852125000000, 1
0.509886625000000, 0
0.509981625000000, 1
0.510913416666667, 0
0.511932500000000, 1
0.512042791666667, 0
0.512856666666667, 1
0.512966916666667, 0
0.513062000000000, 1
0.513172291666667, 0
0.513267333333333, 1
0.513377708333333, 0
0.514807541666667, 1
0.515841916666667, 0
0.515937000000000, 1
0.516868666666667, 0
0.517887875000000, 1
0.517998208333333, 0
0.518812041666667, 1
0.518922333333333, 0
0.519017333333333, 1
0.519127833333333, 0
0.519222750000000, 1
0.519333083333333, 0
0.520762916666667, 1
0.521797458333333, 0
0.521892333333333, 1
0.522824250000000, 0
0.523843291666667, 1
0.523953625000000, 0
0.524767416666667, 1
0.524877708333333, 0
0.524972750000000, 1
0.525083083333333, 0
0.525178125000000, 1
0.525288458333333, 0
0.526718208333333, 1
0.527752750000000, 0
0.527847708333333, 1
0.528779541666667, 0
0.529798666666667, 1
0.529909000000000, 0
0.530722791666667, 1
0.530833166666667, 0
0.530928166666667, 1
0.531038375000000, 0
0.531133500000000, 1
0.531243833333333, 0
0.532673666666667, 1
0.533708083333333, 0
0.533803083333333, 1
0.534734916666667, 0
0.535754041666667, 1
0.535864333333333, 0
0.536678041666667, 1
0.536788541666667, 0
0.536883500000000, 1
0.536993791666667, 0
0.537088833333333, 1
0.537199166666667, 0
0.538629041666667, 1
0.539663416666667, 0
0.539758500000000, 1
0.540690291666667, 0
0.541709416666667, 1
0.541819750000000, 0
0.542633541666667, 1
0.542743875000000, 0
0.542838916666667, 1
0.542949250000000, 0
0.543044208333333, 1
0.543154625000000, 0
0.544687125000000, 1
0.545721625000000, 0
0.545816541666667, 1
0.546748291666667, 0
0.547664791666667, 1
0.547775125000000, 0
0.548588833333333, 1
0.548699208333333, 0
0.548794208333333, 1
0.548904583333333, 0
0.548999625000000, 1
0.549109958333333, 0
0.550642500000000, 1
0.551677000000000, 0
0.551771958333333, 1
0.552703458333333, 0
0.553722791666667, 1
0.553833250000000, 0
0.554646916666667, 1
0.554757250000000, 0
0.554852333333333, 1
0.554962541666667, 0
0.555057666666667, 1
0.555168000000000, 0
0.556597875000000, 1
0.557632333333333, 0
0.557727291666667, 1
0.558659125000000, 0
0.559678208333333, 1
0.559788625000000, 0
0.560602333333333, 1
0.560712708333333, 0
0.560807666666667, 1
0.560918041666667, 0
0.561013041666667, 1
0.561123416666667, 0
0.562553208333333, 1
0.563587666666667, 0
0.563682708333333, 1
0.564614458333333, 0
0.565633583333333, 1
0.565743916666667, 0
0.566557666666667, 1
0.566668000000000, 0
0.566763041666667, 1
0.566873333333333, 0
0.566968416666667, 1
0.567078791666667, 0
0.568508583333333, 1
0.569543041666667, 0
0.569638083333333, 1
0.570569875000000, 0
0.571588958333333, 1
0.571699291666667, 0
0.572513083333333, 1
0.572623375000000, 0
0.572718416666667, 1
0.572828791666667, 0
0.572923791666667, 1
0.573034125000000, 0
0.574464000000000, 1
0.575498458333333, 0
0.575593458333333, 1
0.576524958333333, 0
0.577544333333333, 1
0.577654625000000, 0
0.578468458333333, 1
0.578578833333333, 0
0.578673791666667, 1
0.578784166666667, 0
0.578879166666667, 1
0.578989541666667, 0
0.580419375000000, 1
0.581453833333333, 0
0.581548833333333, 1
0.582480708333333, 0
0.583499750000000, 1
0.583610041666667, 0
0.584423833333333, 1
0.584534166666667, 0
0.584629166666667, 1
0.584739583333333, 0
0.584834458333333, 1
0.584944791666667, 0
0.586374750000000, 1
0.587409208333333, 0
0.587504166666667, 1
0.588435916666667, 0
0.589455083333333, 1
0.589565458333333, 0
0.590379250000000, 1
0.590489541666667, 0
0.590584583333333, 1
0.590694833333333, 0
0.590789916666667, 1
0.590900291666667, 0
0.592432750000000, 1
0.593467250000000, 0
0.593562250000000, 1
0.594494166666667, 0
0.595410458333333, 1
0.595520791666667, 0
0.596334583333333, 1
0.596444916666667, 0
0.596539958333333, 1
0.596650333333333, 0
0.596745291666667, 1
0.596855666666667, 0
0.598388166666667, 1
0.599422625000000, 0
0.599517625000000, 1
0.600449375000000, 0
0.601468541666667, 1
0.601578833333333, 0
0.602392625000000, 1
0.602503000000000, 0
0.602598000000000, 1
0.602708416666667, 0
0.602803333333333, 1
0.602913625000000, 0
0.604343541666667, 1
0.605377958333333, 0
0.605473083333333, 1
0.606404708333333, 0
0.607423916666667, 1
0.607534208333333, 0
0.608348041666667, 1
0.608458375000000, 0
0.608553375000000, 1
0.608663750000000, 0
0.608758750000000, 1
0.608869041666667, 0
0.610299000000000, 1
0.611333291666667, 0
0.611428416666667, 1
0.612360166666667, 0
0.613379291666667, 1
0.613489625000000, 0
0.614303375000000, 1
0.614413833333333, 0
0.614508750000000, 1
0.614619083333333, 0
0.614714083333333, 1
0.614824500000000, 0
0.616254250000000, 1
0.617288708333333, 0
0.617383791666667, 1
0.618315416666667, 0
0.619334666666667, 1
0.619445041666667, 0
0.620258791666667, 1
0.620369083333333, 0
0.620464125000000, 1
0.620574458333333, 0
0.620669500000000, 1
0.620779833333333, 0
0.622209666666667, 1
0.623244083333333, 0
0.623339125000000, 1
0.624271000000000, 0
0.625289958333333, 1
0.625400458333333, 0
0.626214125000000, 1
0.626324458333333, 0
0.626419500000000, 1
0.626529833333333, 0
0.626624875000000, 1
0.626735208333333, 0
0.628165041666667, 1
0.629199583333333, 0
0.629294500000000, 1
0.630226333333333, 0
0.631245416666667, 1
0.631355708333333, 0
0.632169500000000, 1
0.632279916666667, 0
0.632374875000000, 1
