Time[s], 
1.060507208333333, 0
1.062040583333333, 1
1.062868875000000, 0
1.062964666666667, 1
1.063074166666667, 0
1.063170000000000, 1
1.064100958333333, 0
1.065018208333333, 1
1.065127708333333, 0
1.065839583333333, 1
1.066051833333333, 0
1.066147666666667, 1
1.066257166666667, 0
1.066353000000000, 1
1.066462541666667, 0
1.067893125000000, 1
1.068721333333333, 0
1.068817250000000, 1
1.068926750000000, 0
1.069022583333333, 1
1.069953541666667, 0
1.070973500000000, 1
1.071082916666667, 0
1.071794875000000, 1
1.072007083333333, 0
1.072102791666667, 1
1.072212375000000, 0
1.072308250000000, 1
1.072417875000000, 0
1.073951083333333, 1
1.074779291666667, 0
1.074875166666667, 1
1.074984666666667, 0
1.075080541666667, 1
1.076011500000000, 0
1.076928708333333, 1
1.077038250000000, 0
1.077750125000000, 1
1.077962333333333, 0
1.078058125000000, 1
1.078167666666667, 0
1.078263500000000, 1
1.078373000000000, 0
1.079906333333333, 1
1.080734500000000, 0
1.080830416666667, 1
1.080939958333333, 0
1.081035750000000, 1
1.081966666666667, 0
1.082883958333333, 1
1.082993416666667, 0
1.083705333333333, 1
1.083917500000000, 0
1.084013375000000, 1
1.084122791666667, 0
1.084218750000000, 1
1.084328333333333, 0
1.085861583333333, 1
1.086689875000000, 0
1.086785666666667, 1
1.086895166666667, 0
1.086991000000000, 1
1.087921958333333, 0
1.088839166666667, 1
1.088948708333333, 0
1.089660583333333, 1
1.089872750000000, 0
1.089968625000000, 1
1.090078166666667, 0
1.090174000000000, 1
1.090283541666667, 0
1.091816833333333, 1
1.092645166666667, 0
1.092740916666667, 1
1.092850416666667, 0
1.092946291666667, 1
1.093877250000000, 0
1.094897125000000, 1
1.095006583333333, 0
1.095718583333333, 1
1.095930791666667, 0
1.096026583333333, 1
1.096136083333333, 0
1.096231916666667, 1
1.096341416666667, 0
1.097772083333333, 1
1.098600375000000, 0
1.098696166666667, 1
1.098805708333333, 0
1.098901500000000, 1
1.099832458333333, 0
1.100852375000000, 1
1.100961791666667, 0
1.101673875000000, 1
1.101886000000000, 0
1.101981791666667, 1
1.102091333333333, 0
1.102187166666667, 1
1.102296583333333, 0
1.103830000000000, 1
1.104658291666667, 0
1.104754125000000, 1
1.104863625000000, 0
1.104959375000000, 1
1.105890375000000, 0
1.106807625000000, 1
1.106917208333333, 0
1.107629041666667, 1
1.107841375000000, 0
1.107937083333333, 1
1.108046541666667, 0
1.108142458333333, 1
1.108251958333333, 0
1.109785291666667, 1
1.110613541666667, 0
1.110709333333333, 1
1.110818916666667, 0
1.110914625000000, 1
1.111845666666667, 0
1.112762875000000, 1
1.112872583333333, 0
1.113584291666667, 1
1.113796541666667, 0
1.113892333333333, 1
1.114001916666667, 0
1.114097666666667, 1
1.114207250000000, 0
1.115740458333333, 1
1.116568833333333, 0
1.116664583333333, 1
1.116774166666667, 0
1.116869958333333, 1
1.117800958333333, 0
1.118718125000000, 1
1.118827708333333, 0
1.119539500000000, 1
1.119751875000000, 0
1.119847583333333, 1
1.119957208333333, 0
1.120052958333333, 1
1.120162583333333, 0
1.121695750000000, 1
1.122524083333333, 0
1.122619875000000, 1
1.122729291666667, 0
1.122825208333333, 1
1.123756250000000, 0
1.124673375000000, 1
1.124782916666667, 0
1.125494791666667, 1
1.125707000000000, 0
1.125802833333333, 1
1.125912291666667, 0
1.126008250000000, 1
1.126117833333333, 0
1.127650958333333, 1
1.128479208333333, 0
1.128575083333333, 1
1.128684625000000, 0
1.128780458333333, 1
1.129711375000000, 0
1.130628708333334, 1
1.130738041666667, 0
1.131450083333333, 1
1.131662291666667, 0
1.131758083333333, 1
1.131867583333333, 0
1.131963416666667, 1
1.132072958333333, 0
1.133606291666667, 1
1.134434458333333, 0
1.134530375000000, 1
1.134639833333333, 0
1.134735625000000, 1
1.135666666666667, 0
1.136583916666667, 1
1.136693416666667, 0
1.137405250000000, 1
1.137617458333333, 0
1.137713375000000, 1
1.137822833333333, 0
1.137918708333333, 1
1.138028250000000, 0
1.139561541666667, 1
1.140389833333333, 0
1.140485625000000, 1
1.140595125000000, 0
1.140690958333333, 1
1.141621833333333, 0
1.142641833333333, 1
1.142751375000000, 0
1.143463250000000, 1
1.143675458333334, 0
1.143771291666667, 1
1.143880791666667, 0
1.143976625000000, 1
1.144086125000000, 0
1.145516791666667, 1
1.146344958333333, 0
1.146440875000000, 1
1.146550375000000, 0
1.146646250000000, 1
1.147577166666667, 0
1.148597083333333, 1
1.148706625000000, 0
1.149418500000000, 1
1.149630750000000, 0
1.149726541666667, 1
1.149835958333333, 0
1.149931875000000, 1
1.150041458333333, 0
1.151574708333333, 1
1.152402958333334, 0
1.152498791666667, 1
1.152608375000000, 0
1.152704166666667, 1
1.153635083333333, 0
1.154552333333333, 1
1.154661833333333, 0
1.155373750000000, 1
1.155586208333333, 0
1.155681791666667, 1
1.155791291666667, 0
1.155887125000000, 1
1.155996666666667, 0
1.157529875000000, 1
1.158358250000000, 0
1.158454083333333, 1
1.158563583333333, 0
1.158659416666667, 1
1.159590458333333, 0
1.160507458333333, 1
1.160617041666667, 0
1.161329000000000, 1
1.161541125000000, 0
1.161637083333333, 1
1.161746708333333, 0
1.161842375000000, 1
1.161952000000000, 0
1.163485250000000, 1
1.164313541666667, 0
1.164409291666667, 1
1.164518833333333, 0
1.164614666666667, 1
1.165545666666667, 0
1.166462791666667, 1
1.166572416666667, 0
1.167284208333333, 1
1.167496541666667, 0
1.167592250000000, 1
1.167701875000000, 0
1.167797625000000, 1
1.167907208333334, 0
1.169440458333333, 1
1.170268833333333, 0
1.170364500000000, 1
1.170474208333333, 0
1.170569833333333, 1
1.171501000000000, 0
1.172418083333333, 1
1.172527750000000, 0
1.173239458333333, 1
1.173451791666667, 0
1.173547458333333, 1
1.173657208333333, 0
1.173752708333333, 1
1.173862583333333, 0
1.175395625000000, 1
1.176224166666667, 0
1.176319708333333, 1
1.176429458333333, 0
1.176525041666667, 1
1.177456291666667, 0
1.178373291666667, 1
1.178483083333334, 0
1.179194666666667, 1
1.179407208333333, 0
1.179502708333333, 1
1.179612500000000, 0
1.179708041666667, 1
1.179817916666667, 0
1.181350916666667, 1
1.182179458333333, 0
1.182274958333333, 1
1.182384791666667, 0
1.182480333333333, 1
1.183411541666667, 0
1.184328500000000, 1
1.184438291666667, 0
1.185149916666667, 1
1.185362458333333, 0
1.185457958333333, 1
1.185567708333333, 0
1.185663291666667, 1
1.185773125000000, 0
1.187306166666667, 1
1.188134708333333, 0
1.188230250000000, 1
1.188340000000000, 0
1.188435583333333, 1
1.189366541666667, 0
1.190386416666667, 1
1.190496250000000, 0
1.191207875000000, 1
1.191420291666667, 0
1.191515916666667, 1
1.191625708333333, 0
1.191721208333334, 1
1.191830958333333, 0
1.193261416666667, 1
1.194089875000000, 0
1.194185500000000, 1
1.194295250000000, 0
1.194390833333334, 1
1.195322000000000, 0
1.196341708333333, 1
1.196451500000000, 0
1.197163125000000, 1
1.197375583333333, 0
1.197471166666667, 1
1.197580833333333, 0
1.197676416666667, 1
1.197786041666667, 0
1.199216708333333, 1
1.200045166666667, 0
1.200140750000000, 1
1.200250416666667, 0
1.200346125000000, 1
1.201277291666667, 0
1.202297041666667, 1
1.202406708333333, 0
1.203118416666667, 1
1.203330708333333, 0
1.203426458333333, 1
1.203536166666667, 0
1.203631750000000, 1
1.203741500000000, 0
1.205274625000000, 1
1.206103041666667, 0
1.206198708333333, 1
1.206308583333333, 0
1.206404083333333, 1
1.207335125000000, 0
1.208252250000000, 1
1.208361708333333, 0
1.209073625000000, 1
1.209286000000000, 0
1.209381708333333, 1
1.209491291666667, 0
1.209587083333333, 1
1.209696750000000, 0
1.211229916666667, 1
1.212058250000000, 0
1.212153958333333, 1
1.212263583333334, 0
1.212359375000000, 1
1.213290541666667, 0
1.214207541666667, 1
1.214317125000000, 0
1.215028916666667, 1
1.215241250000000, 0
1.215336958333333, 1
1.215446583333333, 0
1.215542333333334, 1
1.215652000000000, 0
1.217185166666667, 1
1.218013541666667, 0
1.218109250000000, 1
1.218218875000000, 0
1.218314583333333, 1
1.219245583333333, 0
1.220162750000000, 1
1.220272333333333, 0
1.220984208333333, 1
1.221196416666667, 0
1.221292208333334, 1
1.221401791666667, 0
1.221497541666667, 1
1.221607250000000, 0
1.223140375000000, 1
1.223968791666667, 0
1.224064458333333, 1
1.224174125000000, 0
1.224269791666667, 1
1.225201000000000, 0
1.226118041666667, 1
1.226227750000000, 0
1.226939416666667, 1
1.227151791666667, 0
1.227247416666667, 1
1.227357166666667, 0
1.227452750000000, 1
1.227562541666667, 0
1.229095666666667, 1
1.229923916666667, 0
1.230019708333334, 1
1.230129416666667, 0
1.230225041666667, 1
1.231156250000000, 0
1.232073250000000, 1
1.232182875000000, 0
1.232894666666667, 1
1.233107041666667, 0
1.233202708333333, 1
1.233312375000000, 0
1.233408041666667, 1
1.233517708333334, 0
1.235050833333333, 1
1.235879375000000, 0
1.235974958333333, 1
1.236084708333334, 0
1.236180333333333, 1
1.237111416666667, 0
1.238131166666667, 1
1.238240875000000, 0
1.238952583333333, 1
1.239165000000000, 0
1.239260625000000, 1
1.239370333333333, 0
1.239465958333333, 1
1.239575666666667, 0
1.241006125000000, 1
1.241834583333334, 0
1.241930208333333, 1
1.242039958333333, 0
1.242135583333333, 1
1.243066750000000, 0
1.244086458333333, 1
1.244196125000000, 0
1.244907833333333, 1
1.245120250000000, 0
1.245215916666667, 1
1.245325500000000, 0
1.245421125000000, 1
1.245530875000000, 0
1.247064083333334, 1
1.247892541666667, 0
1.247988208333333, 1
1.248097708333333, 0
1.248193541666667, 1
1.249124666666667, 0
1.250041625000000, 1
1.250151416666667, 0
1.250863125000000, 1
1.251075541666667, 0
1.251171125000000, 1
1.251280833333333, 0
1.251376458333333, 1
1.251486166666667, 0
1.253019291666667, 1
1.253847791666667, 0
1.253943416666667, 1
1.254053208333333, 0
1.254148833333333, 1
1.255079875000000, 0
1.255996958333333, 1
1.256106625000000, 0
1.256818375000000, 1
1.257030708333333, 0
1.257126416666667, 1
1.257236083333333, 0
1.257331750000000, 1
1.257441416666667, 0
1.258871875000000, 1
1.259700250000000, 0
1.259796000000000, 1
1.259905666666667, 0
1.260001291666667, 1
1.260932416666667, 0
1.261952208333333, 1
1.262061916666667, 0
1.262773625000000, 1
1.262986000000000, 0
1.263081666666667, 1
1.263191333333333, 0
1.263287041666667, 1
1.263396875000000, 0
1.264929875000000, 1
1.265758208333333, 0
1.265853958333333, 1
1.265963583333333, 0
1.266059333333333, 1
1.266990375000000, 0
1.267907500000000, 1
1.268017166666667, 0
1.268728875000000, 1
1.268941291666667, 0
1.269036791666667, 1
1.269146583333333, 0
1.269242250000000, 1
1.269352000000000, 0
1.270782416666667, 1
1.271610791666667, 0
1.271706500000000, 1
1.271816208333333, 0
1.271911875000000, 1
1.272842958333333, 0
1.273862708333333, 1
1.273972416666667, 0
1.274684125000000, 1
1.274896541666667, 0
1.274992125000000, 1
1.275101875000000, 0
1.275197500000000, 1
1.275307291666667, 0
1.276840291666667, 1
1.277668833333333, 0
1.277764333333334, 1
1.277874208333333, 0
1.277969750000000, 1
1.278900916666667, 0
1.279817958333333, 1
1.279927791666667, 0
1.280639375000000, 1
1.280851708333334, 0
1.280947375000000, 1
1.281057125000000, 0
1.281152750000000, 1
1.281262458333333, 0
1.282795583333333, 1
1.283624083333333, 0
1.283719625000000, 1
1.283829375000000, 0
1.283925000000000, 1
1.284856291666667, 0
1.285875833333333, 1
1.285985666666667, 0
1.286697333333333, 1
1.286909708333333, 0
1.287005333333333, 1
1.287115083333333, 0
1.287210708333334, 1
1.287320333333333, 0
1.288750875000000, 1
1.289579375000000, 0
1.289674916666667, 1
1.289784666666667, 0
1.289880291666667, 1
1.290811416666667, 0
1.291831166666667, 1
1.291940875000000, 0
1.292652541666667, 1
1.292865041666667, 0
1.292960625000000, 1
1.293070375000000, 0
1.293165916666667, 1
1.293275625000000, 0
1.294808791666667, 1
1.295637166666667, 0
1.295732875000000, 1
1.295842541666667, 0
1.295938208333334, 1
1.296869375000000, 0
1.297786416666667, 1
1.297896083333334, 0
1.298607833333334, 1
1.298820208333333, 0
1.298915875000000, 1
1.299025500000000, 0
1.299121208333333, 1
1.299230875000000, 0
1.300661333333333, 1
1.301489791666667, 0
1.301585458333334, 1
1.301695125000000, 0
1.301790791666667, 1
1.302722000000000, 0
1.303741666666667, 1
1.303851375000000, 0
1.304563083333333, 1
1.304775458333333, 0
1.304871083333333, 1
1.304980750000000, 0
1.305076500000000, 1
1.305186125000000, 0
1.306616583333333, 1
1.307445041666667, 0
1.307540750000000, 1
1.307650500000000, 0
1.307746083333333, 1
1.308677166666667, 0
1.309696833333333, 1
1.309806625000000, 0
1.310518333333333, 1
1.310730666666667, 0
1.310826375000000, 1
1.310936041666667, 0
1.311031625000000, 1
1.311141333333333, 0
1.312674583333333, 1
1.313503041666667, 0
1.313598625000000, 1
1.313708375000000, 0
1.313804000000000, 1
1.314734875000000, 0
1.315652208333334, 1
1.315761875000000, 0
1.316473625000000, 1
1.316686000000000, 0
1.316781583333333, 1
1.316891291666667, 0
1.316986875000000, 1
1.317096625000000, 0
1.318527125000000, 1
1.319355833333334, 0
1.319451208333333, 1
1.319560958333333, 0
1.319656541666667, 1
1.320587791666667, 0
1.321607416666667, 1
1.321717291666667, 0
1.322428750000000, 1
1.322641333333333, 0
1.322736833333333, 1
1.322846666666667, 0
1.322942166666667, 1
1.323051916666667, 0
1.324585041666667, 1
1.325413541666667, 0
1.325509125000000, 1
1.325618875000000, 0
1.325714500000000, 1
1.326645666666667, 0
1.327562666666667, 1
1.327672416666667, 0
1.328384125000000, 1
1.328596458333333, 0
1.328692125000000, 1
1.328801833333333, 0
1.328897375000000, 1
1.329007208333334, 0
1.330540291666667, 1
1.331368791666667, 0
1.331464416666667, 1
1.331574125000000, 0
1.331669750000000, 1
1.332600875000000, 0
1.333620625000000, 1
1.333730375000000, 0
1.334442041666667, 1
1.334654375000000, 0
1.334750000000000, 1
1.334859750000000, 0
1.334955416666667, 1
1.335065166666667, 0
1.336495583333333, 1
1.337324041666667, 0
1.337419625000000, 1
1.337529375000000, 0
1.337625000000000, 1
1.338556125000000, 0
1.339575791666667, 1
1.339685666666667, 0
1.340397208333333, 1
1.340609791666667, 0
1.340705250000000, 1
1.340815166666667, 0
1.340910625000000, 1
1.341020500000000, 0
1.342553500000000, 1
1.343381916666667, 0
1.343477583333333, 1
1.343587333333333, 0
1.343682875000000, 1
1.344614041666667, 0
1.345531125000000, 1
1.345640875000000, 0
1.346352541666667, 1
1.346564916666667, 0
1.346660375000000, 1
1.346770333333333, 0
1.346865875000000, 1
1.346975625000000, 0
1.348508750000000, 1
1.349337083333333, 0
1.349432791666667, 1
1.349542583333333, 0
1.349638208333333, 1
1.350569375000000, 0
1.351486416666667, 1
1.351596125000000, 0
1.352307833333333, 1
1.352520166666667, 0
1.352615833333333, 1
1.352725416666667, 0
1.352821208333334, 1
1.352930958333333, 0
1.354463958333333, 1
1.355292416666667, 0
1.355388166666667, 1
1.355497833333333, 0
1.355593458333333, 1
1.356524583333333, 0
1.357441666666667, 1
1.357551291666667, 0
1.358263083333333, 1
1.358475291666667, 0
1.358571125000000, 1
1.358680666666667, 0
1.358776458333333, 1
1.358886166666667, 0
1.360419375000000, 1
1.361247666666667, 0
1.361343375000000, 1
1.361453000000000, 0
1.361548750000000, 1
1.362479791666667, 0
1.363396958333333, 1
1.363506500000000, 0
1.364218291666667, 1
1.364430625000000, 0
1.364526375000000, 1
1.364636000000000, 0
1.364731708333333, 1
1.364841416666667, 0
1.366271750000000, 1
1.367100291666667, 0
1.367195958333334, 1
1.367305500000000, 0
1.367401250000000, 1
1.368332375000000, 0
1.369352166666667, 1
1.369461791666667, 0
1.370173583333334, 1
1.370385916666667, 0
1.370481625000000, 1
1.370591208333333, 0
1.370686916666667, 1
1.370796625000000, 0
1.372329791666667, 1
1.373158166666667, 0
1.373253916666667, 1
1.373363583333334, 0
1.373459208333333, 1
1.374390083333333, 0
1.375307458333333, 1
1.375416916666667, 0
1.376128833333333, 1
1.376341208333334, 0
1.376436833333333, 1
1.376546583333333, 0
1.376642208333333, 1
1.376751833333334, 0
1.378284916666667, 1
1.379113458333333, 0
1.379209166666667, 1
1.379318625000000, 0
1.379414500000000, 1
1.380345625000000, 0
1.381365375000000, 1
1.381474958333333, 0
1.382186791666667, 1
1.382399125000000, 0
1.382494791666667, 1
1.382604291666667, 0
1.382700125000000, 1
1.382809791666667, 0
1.384240333333334, 1
1.385068666666667, 0
1.385164416666667, 1
1.385274083333333, 0
1.385369791666667, 1
1.386300833333333, 0
1.387320625000000, 1
1.387430250000000, 0
1.388142000000000, 1
1.388354458333333, 0
1.388450083333333, 1
1.388559708333333, 0
1.388655333333333, 1
1.388765041666667, 0
1.390298250000000, 1
1.391126625000000, 0
1.391222291666667, 1
1.391332166666667, 0
1.391427625000000, 1
1.392358666666667, 0
1.393275875000000, 1
1.393385375000000, 0
1.394097291666667, 1
1.394309583333333, 0
1.394405291666667, 1
1.394514875000000, 0
1.394610666666667, 1
1.394720250000000, 0
1.396253500000000, 1
1.397081750000000, 0
1.397177583333334, 1
1.397287250000000, 0
1.397382958333333, 1
1.398314000000000, 0
1.399231125000000, 1
1.399340750000000, 0
1.400052500000000, 1
1.400264875000000, 0
1.400360583333333, 1
1.400470291666667, 0
1.400565958333333, 1
1.400675541666667, 0
1.402208708333333, 1
1.403037166666667, 0
1.403132833333333, 1
1.403242458333333, 0
1.403338208333333, 1
1.404269250000000, 0
1.405186416666667, 1
1.405295916666667, 0
1.406007833333333, 1
1.406220041666667, 0
1.406315833333333, 1
1.406425458333333, 0
1.406521208333333, 1
1.406630791666667, 0
1.408061333333333, 1
1.408889791666667, 0
1.408985416666667, 1
1.409095041666667, 0
1.409190791666667, 1
1.410121875000000, 0
1.411141625000000, 1
1.411251291666667, 0
1.411963041666667, 1
1.412175375000000, 0
1.412271083333333, 1
1.412380708333334, 0
1.412476458333333, 1
1.412585875000000, 0
1.414016625000000, 1
1.414845000000000, 0
1.414940666666667, 1
1.415050291666667, 0
1.415146041666667, 1
1.416076875000000, 0
1.417096875000000, 1
1.417206541666667, 0
1.417918291666667, 1
1.418130666666667, 0
1.418226333333333, 1
1.418335916666667, 0
1.418431708333333, 1
1.418541291666667, 0
1.420074458333333, 1
1.420902958333333, 0
1.420998625000000, 1
1.421108250000000, 0
1.421203958333333, 1
1.422135000000000, 0
1.423052166666667, 1
1.423161791666667, 0
1.423873541666667, 1
1.424085791666667, 0
1.424181625000000, 1
1.424291250000000, 0
1.424386958333334, 1
1.424496583333333, 0
1.426029791666667, 1
1.426858166666667, 0
1.426953875000000, 1
1.427063500000000, 0
1.427159208333333, 1
1.428090416666667, 0
1.429110083333333, 1
1.429219750000000, 0
1.429931458333333, 1
1.430143875000000, 0
1.430239541666667, 1
1.430349041666667, 0
1.430444875000000, 1
1.430554458333333, 0
1.431985041666667, 1
1.432813333333333, 0
1.432909125000000, 1
1.433018791666667, 0
1.433114500000000, 1
1.434045625000000, 0
1.435065250000000, 1
1.435175000000000, 0
1.435886750000000, 1
1.436099000000000, 0
1.436194750000000, 1
1.436304375000000, 0
1.436400166666667, 1
1.436509750000000, 0
1.438042958333333, 1
1.438871291666667, 0
1.438967041666667, 1
1.439076750000000, 0
1.439172458333333, 1
1.440103458333333, 0
1.441020583333333, 1
1.441130333333333, 0
1.441842000000000, 1
1.442054333333333, 0
1.442150041666667, 1
1.442259750000000, 0
1.442355375000000, 1
1.442465000000000, 0
1.443998208333333, 1
1.444826583333333, 0
1.444922333333333, 1
1.445031958333333, 0
1.445127625000000, 1
1.446058791666667, 0
1.446975875000000, 1
1.447085208333333, 0
1.447797250000000, 1
1.448009416666667, 0
1.448105291666667, 1
1.448214916666667, 0
1.448310666666667, 1
1.448420333333333, 0
1.449953458333333, 1
1.450781833333333, 0
1.450877541666667, 1
1.450987250000000, 0
1.451082958333333, 1
1.452013958333333, 0
1.452931125000000, 1
1.453040666666667, 0
1.453752541666667, 1
1.453964833333333, 0
1.454060541666667, 1
1.454170166666667, 0
1.454265916666667, 1
1.454375416666667, 0
1.455908750000000, 1
1.456737083333334, 0
1.456832750000000, 1
1.456942416666667, 0
1.457038208333334, 1
1.457969250000000, 0
1.458886375000000, 1
1.458996000000000, 0
1.459707833333333, 1
1.459920083333333, 0
1.460015833333334, 1
1.460125333333333, 0
1.460221166666667, 1
1.460330875000000, 0
1.461864000000000, 1
1.462692500000000, 0
1.462788125000000, 1
1.462897750000000, 0
1.462993416666667, 1
1.463924458333334, 0
1.464841583333333, 1
1.464951000000000, 0
1.465663041666667, 1
1.465875375000000, 0
1.465971041666667, 1
1.466080583333333, 0
1.466176416666667, 1
1.466286000000000, 0
1.467819208333333, 1
1.468647666666667, 0
1.468743375000000, 1
1.468852916666667, 0
1.468948666666667, 1
1.469879791666667, 0
1.470796916666667, 1
1.470906541666667, 0
1.471618333333333, 1
1.471830541666667, 0
1.471926333333333, 1
1.472036083333333, 0
1.472131625000000, 1
1.472241291666667, 0
1.473774541666667, 1
1.474602875000000, 0
1.474698458333333, 1
1.474808000000000, 0
1.474903958333333, 1
1.475835083333333, 0
